18-04-2005,0.29589041095890410959,10
18-04-2005,0.29589041095890410959,31
19-04-2005,0.29863013698630136986,25
19-04-2005,0.29863013698630136986,10
19-04-2005,0.29863013698630136986,14
19-04-2005,0.29863013698630136986,4
21-04-2005,0.30410958904109589041,1
21-04-2005,0.30410958904109589041,1
22-04-2005,0.30684931506849315068,4
25-04-2005,0.31506849315068493151,6
25-04-2005,0.31506849315068493151,9
26-04-2005,0.31780821917808219178,8
26-04-2005,0.31780821917808219178,3
26-04-2005,0.31780821917808219178,14
26-04-2005,0.31780821917808219178,8
27-04-2005,0.32054794520547945205,34
28-04-2005,0.32328767123287671233,4
03-05-2005,0.33698630136986301370,214
05-05-2005,0.34246575342465753425,7
05-05-2005,0.34246575342465753425,5
05-05-2005,0.34246575342465753425,119
05-05-2005,0.34246575342465753425,2
06-05-2005,0.34520547945205479452,1
06-05-2005,0.34520547945205479452,8
26-06-2005,0.48493150684931506849,6
26-06-2005,0.48493150684931506849,2349
26-06-2005,0.48493150684931506849,6
26-06-2005,0.48493150684931506849,2
27-06-2005,0.48767123287671232877,228
28-06-2005,0.49041095890410958904,4
28-06-2005,0.49041095890410958904,32
28-06-2005,0.49041095890410958904,17
28-06-2005,0.49041095890410958904,94
28-06-2005,0.49041095890410958904,4
29-06-2005,0.49315068493150684932,33
29-06-2005,0.49315068493150684932,4
29-06-2005,0.49315068493150684932,15
30-06-2005,0.49589041095890410959,23
30-06-2005,0.49589041095890410959,1
30-06-2005,0.49589041095890410959,6
30-06-2005,0.49589041095890410959,6
02-07-2005,0.50136986301369863014,5
02-07-2005,0.50136986301369863014,3
03-07-2005,0.50410958904109589041,3
03-07-2005,0.50410958904109589041,1
05-07-2005,0.50958904109589041096,1
05-07-2005,0.50958904109589041096,6
05-07-2005,0.50958904109589041096,10
05-07-2005,0.50958904109589041096,42
06-07-2005,0.51232876712328767123,4
06-07-2005,0.51232876712328767123,14
06-07-2005,0.51232876712328767123,4
07-07-2005,0.51506849315068493151,12
09-07-2005,0.52054794520547945205,5
09-07-2005,0.52054794520547945205,2
09-07-2005,0.52054794520547945205,1
09-07-2005,0.52054794520547945205,2
10-07-2005,0.52328767123287671233,16
11-07-2005,0.52602739726027397260,1
11-07-2005,0.52602739726027397260,138
11-07-2005,0.52602739726027397260,6
11-07-2005,0.52602739726027397260,7
12-07-2005,0.52876712328767123288,37
12-07-2005,0.52876712328767123288,1
12-07-2005,0.52876712328767123288,17
12-07-2005,0.52876712328767123288,10
13-07-2005,0.53150684931506849315,4
13-07-2005,0.53150684931506849315,7
13-07-2005,0.53150684931506849315,9
13-07-2005,0.53150684931506849315,5
15-07-2005,0.53698630136986301370,1
16-07-2005,0.53972602739726027397,60
16-07-2005,0.53972602739726027397,4
16-07-2005,0.53972602739726027397,3
16-07-2005,0.53972602739726027397,2
22-07-2005,0.55616438356164383562,38
23-07-2005,0.55890410958904109589,3
23-07-2005,0.55890410958904109589,1
23-07-2005,0.55890410958904109589,6
24-07-2005,0.56164383561643835616,10
24-07-2005,0.56164383561643835616,3
26-07-2005,0.56712328767123287671,5
26-07-2005,0.56712328767123287671,3
26-07-2005,0.56712328767123287671,10
26-07-2005,0.56712328767123287671,58
27-07-2005,0.56986301369863013699,191
28-07-2005,0.57260273972602739726,56
28-07-2005,0.57260273972602739726,1
29-07-2005,0.57534246575342465753,25
29-07-2005,0.57534246575342465753,3
29-07-2005,0.57534246575342465753,5
29-07-2005,0.57534246575342465753,1
29-07-2005,0.57534246575342465753,1
30-07-2005,0.57808219178082191781,10
31-07-2005,0.58082191780821917808,1
31-07-2005,0.58082191780821917808,14
03-08-2005,0.58904109589041095890,7
03-08-2005,0.58904109589041095890,6
04-08-2005,0.59178082191780821918,7
04-08-2005,0.59178082191780821918,1
04-08-2005,0.59178082191780821918,2
04-08-2005,0.59178082191780821918,2
04-08-2005,0.59178082191780821918,4
05-08-2005,0.59452054794520547945,1
05-08-2005,0.59452054794520547945,1
06-08-2005,0.59726027397260273973,5
08-08-2005,0.60273972602739726027,4
08-08-2005,0.60273972602739726027,2
09-08-2005,0.60547945205479452055,1
09-08-2005,0.60547945205479452055,4
09-08-2005,0.60547945205479452055,2
10-08-2005,0.60821917808219178082,2
10-08-2005,0.60821917808219178082,2
10-08-2005,0.60821917808219178082,1
10-08-2005,0.60821917808219178082,5
10-08-2005,0.60821917808219178082,3
12-08-2005,0.61369863013698630137,9
16-08-2005,0.62465753424657534247,1
16-08-2005,0.62465753424657534247,8
16-08-2005,0.62465753424657534247,3
17-08-2005,0.62739726027397260274,4
17-08-2005,0.62739726027397260274,1
17-08-2005,0.62739726027397260274,5
17-08-2005,0.62739726027397260274,3
17-08-2005,0.62739726027397260274,10
18-08-2005,0.63013698630136986301,4
18-08-2005,0.63013698630136986301,5
18-08-2005,0.63013698630136986301,1
19-08-2005,0.63287671232876712329,2
19-08-2005,0.63287671232876712329,3
23-08-2005,0.64383561643835616438,11
23-08-2005,0.64383561643835616438,1
23-08-2005,0.64383561643835616438,1
23-08-2005,0.64383561643835616438,1
23-08-2005,0.64383561643835616438,1
26-08-2005,0.65205479452054794521,2
27-08-2005,0.65479452054794520548,2
29-08-2005,0.66027397260273972603,3
29-08-2005,0.66027397260273972603,1
29-08-2005,0.66027397260273972603,7
29-08-2005,0.66027397260273972603,4
29-08-2005,0.66027397260273972603,61
29-08-2005,0.66027397260273972603,16
29-08-2005,0.66027397260273972603,37
29-08-2005,0.66027397260273972603,23
29-08-2005,0.66027397260273972603,3
29-08-2005,0.66027397260273972603,3
